category	origin	source_path	line_numbers
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717/code/scripts/slurm/run_cumulative_controls_12h_gate_row.sh	2,3,4,5,6,7,8,12,15,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717/code/scripts/slurm/run_cumulative_controls_12h_gates.sh	2,3,4,5,6,7,8,12,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717/code/scripts/slurm/run_cumulative_controls_12h_row.sh	2,3,4,5,6,7,8,12,16,22,23,24
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717/code/scripts/slurm/run_gate_matrix.sh	2,3,4,5,6,7,8,9,13,17,18,19
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717/code/scripts/slurm/run_manifest_row.sh	2,3,4,5,6,7,8,9,13,15,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717/code/scripts/slurm/run_paper_faithful_row.sh	2,3,4,5,6,7,8,15,27,28,29
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717/code/scripts/slurm/run_real_aggregate.sh	2,3,4,5,6,7,8,14,15,24,25,26
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717/code/scripts/slurm/run_real_gate_row.sh	2,3,4,5,6,7,8,14,15,21,28,29,30
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717/code/scripts/slurm/run_real_row.sh	2,3,4,5,6,7,8,14,15,21,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717/code/scripts/slurm/run_real_row_gpu.sh	5,6,8,16,17,18,19,20,21,22,28,29,35,46,50,51,52
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717/code/scripts/slurm/submit_full.sh	10,11
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717/manifests/registration.json	14
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v2/code/scripts/shard_manifest.py	8,15,16,17,58,60,63
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v2/code/scripts/slurm/capture_trajectories.sh	2,3,4,5,6,7,8,9,12,13,17
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v2/code/scripts/slurm/launch_cumulative_controls_12h_after_probe.sh	2,3,4,5,6,7,8,12,54,62,75
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v2/code/scripts/slurm/run_cumulative_controls_12h_aggregate.sh	2,3,4,5,6,7,8,12,18,19,20
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v2/code/scripts/slurm/run_cumulative_controls_12h_gate_row.sh	2,3,4,5,6,7,8,12,15,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v2/code/scripts/slurm/run_cumulative_controls_12h_gates.sh	2,3,4,5,6,7,8,12,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v2/code/scripts/slurm/run_cumulative_controls_12h_row.sh	2,3,4,5,6,7,8,12,16,22,23,24
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v2/code/scripts/slurm/run_gate_matrix.sh	2,3,4,5,6,7,8,9,13,17,18,19
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v2/code/scripts/slurm/run_manifest_row.sh	2,3,4,5,6,7,8,9,13,15,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v2/code/scripts/slurm/run_paper_faithful_row.sh	2,3,4,5,6,7,8,15,27,28,29
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v2/code/scripts/slurm/run_real_aggregate.sh	2,3,4,5,6,7,8,14,15,24,25,26
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v2/code/scripts/slurm/run_real_gate_row.sh	2,3,4,5,6,7,8,14,15,21,28,29,30
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v2/code/scripts/slurm/run_real_row.sh	2,3,4,5,6,7,8,14,15,21,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v2/code/scripts/slurm/run_real_row_gpu.sh	5,6,8,16,17,18,19,20,21,22,28,29,35,46,50,51,52
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v2/code/scripts/slurm/submit_full.sh	10,11
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v2/manifests/registration.json	14
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v3/code/scripts/shard_manifest.py	8,15,16,17,58,60,63
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v3/code/scripts/slurm/capture_trajectories.sh	2,3,4,5,6,7,8,9,12,13,17
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v3/code/scripts/slurm/launch_cumulative_controls_12h_after_probe.sh	2,3,4,5,6,7,8,12,54,62,75
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v3/code/scripts/slurm/run_cumulative_controls_12h_aggregate.sh	2,3,4,5,6,7,8,12,18,19,20
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v3/code/scripts/slurm/run_cumulative_controls_12h_gate_row.sh	2,3,4,5,6,7,8,12,15,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v3/code/scripts/slurm/run_cumulative_controls_12h_gates.sh	2,3,4,5,6,7,8,12,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v3/code/scripts/slurm/run_cumulative_controls_12h_row.sh	2,3,4,5,6,7,8,12,16,22,23,24
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v3/code/scripts/slurm/run_gate_matrix.sh	2,3,4,5,6,7,8,9,13,17,18,19
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v3/code/scripts/slurm/run_manifest_row.sh	2,3,4,5,6,7,8,9,13,15,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v3/code/scripts/slurm/run_paper_faithful_row.sh	2,3,4,5,6,7,8,15,27,28,29
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v3/code/scripts/slurm/run_real_aggregate.sh	2,3,4,5,6,7,8,14,15,24,25,26
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v3/code/scripts/slurm/run_real_gate_row.sh	2,3,4,5,6,7,8,14,15,21,28,29,30
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v3/code/scripts/slurm/run_real_row.sh	2,3,4,5,6,7,8,14,15,21,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v3/code/scripts/slurm/run_real_row_gpu.sh	5,6,8,16,17,18,19,20,21,22,28,29,35,46,50,51,52
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v3/code/scripts/slurm/submit_full.sh	10,11
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v3/manifests/registration.json	14
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v4/code/scripts/shard_manifest.py	8,15,16,17,58,60,63
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v4/code/scripts/slurm/capture_trajectories.sh	2,3,4,5,6,7,8,9,12,13,17
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v4/code/scripts/slurm/launch_cumulative_controls_12h_after_probe.sh	2,3,4,5,6,7,8,12,54,62,75
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v4/code/scripts/slurm/run_cumulative_controls_12h_aggregate.sh	2,3,4,5,6,7,8,12,18,19,20
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v4/code/scripts/slurm/run_cumulative_controls_12h_gate_row.sh	2,3,4,5,6,7,8,12,15,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v4/code/scripts/slurm/run_cumulative_controls_12h_gates.sh	2,3,4,5,6,7,8,12,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v4/code/scripts/slurm/run_cumulative_controls_12h_row.sh	2,3,4,5,6,7,8,12,16,22,23,24
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v4/code/scripts/slurm/run_gate_matrix.sh	2,3,4,5,6,7,8,9,13,17,18,19
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v4/code/scripts/slurm/run_manifest_row.sh	2,3,4,5,6,7,8,9,13,15,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v4/code/scripts/slurm/run_paper_faithful_row.sh	2,3,4,5,6,7,8,15,27,28,29
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v4/code/scripts/slurm/run_real_aggregate.sh	2,3,4,5,6,7,8,14,15,24,25,26
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v4/code/scripts/slurm/run_real_gate_row.sh	2,3,4,5,6,7,8,14,15,21,28,29,30
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v4/code/scripts/slurm/run_real_row.sh	2,3,4,5,6,7,8,14,15,21,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v4/code/scripts/slurm/run_real_row_gpu.sh	5,6,8,16,17,18,19,20,21,22,28,29,35,46,50,51,52
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v4/code/scripts/slurm/submit_full.sh	10,11
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717_v4/manifests/registration.json	14
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/analysis/trajectory_demo_20260705/scripts/run_capture_array.sh	2,3,4,5,6,7,8,14,15,20,22,23,24
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/analysis/trajectory_demo_20260705/scripts/run_plot.sh	2,3,4,5,6,7,8,14,15
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/code/real_ecology_cont_obser/docs/29_6_claude_runner_verification.md	13,24,38,49,50,60,76
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/code/real_ecology_cont_obser/docs/29_6_codex_gpu_cpu_backend_audit.md	15,141,149,151,161,163,167,222,230
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/code/real_ecology_cont_obser/docs/29_6_codex_gpu_cpu_backend_fixes.md	69,74
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/code/real_ecology_cont_obser/docs/29_6_codex_real_ecology_experiment_and_scripts_plan.md	127,130,298,316,324,328,339,356,359,362,366,387,390,393,396,400
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/code/real_ecology_cont_obser/docs/29_6_codex_response_to_claude_runner_verification.md	29
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/code/real_ecology_cont_obser/docs/29_6_gpu_cpu_backend_implementation_plan.md	276,277,285,286,287
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/code/real_ecology_cont_obser/scripts/shard_manifest.py	8,15,16,17,58,60,63
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/code/real_ecology_cont_obser/scripts/slurm/run_real_aggregate.sh	2,3,4,5,6,7,8,14,15,24,25,26
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/code/real_ecology_cont_obser/scripts/slurm/run_real_gate_row.sh	2,3,4,5,6,7,8,14,15,21,28,29,30
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/code/real_ecology_cont_obser/scripts/slurm/run_real_row.sh	2,3,4,5,6,7,8,14,15,21,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/code/real_ecology_cont_obser/scripts/slurm/run_real_row_gpu.sh	5,6,8,16,17,18,19,20,21,22,28,29,35,46,50,51,52
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/run_analysis.sh	11
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/run_analysis.sh	2,3,4,5,6,7,8,15
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/run_block.sh	2,3,4,5,6,7,8,18,22
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/submit_all.sh	8
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/submit_all.sh	18,39
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/submit_blocks.sh	6
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/submit_blocks.sh	19,35
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/watch_run.sh	4
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/psafe_overnight_20260705/watch_run.sh	16
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/analysis/MATCHED_GENERAL_ECOLOGICAL_RESULTS.md	18,21,23,25,27,29,169,170,171,172,173
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/analysis/MATCHED_GENERAL_ECOLOGICAL_RESULTS.md	235
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/benchmark/SERVER_HANDOFF_hidden_rk_experiment_setting.md	8
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/benchmark/SERVER_PLAN_general_method_audit.md	279
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/benchmark/SERVER_PLAN_motivation_native_run.md	47,133,134,135,136,138,189
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/benchmark/SERVER_STATUS_motivation_native_launch_readiness.md	29,73
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/benchmark/SERVER_STATUS_motivation_native_launch_readiness.md	23,77
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/benchmark/hide_r_k/SERVER_RUN_AUDIT_HANDOFF_hidden_rK_20260716.md	52,56,60,69,113
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/claude_build_report/EXPERIMENT_REPORT.md	5,101,115
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/claude_build_report/latex/main.tex	25,220,249
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/fix_implement_ecology_baseline/PHASE1_AUDIT_REPORT_paper_aligned_plus_moor.md	20
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/fix_implement_ecology_baseline/archive/CLAUDE_AUDIT_CORRECTED_PLUS_MOOR_IMPLEMENTATION.md	62
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/fix_implement_ecology_baseline/archive/CLAUDE_AUDIT_CORRECTED_PLUS_MOOR_PLAN.md	21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/fix_implement_ecology_baseline/archive/SERVER_HANDOFF_RUN_CORRECTED_ADAPTED_PLUS_MOOR.md	45,192
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/116_refplan_danger_zone_experiment_plan.md	543,547
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/29_6_tier2_continuous_state_implementation_handoff.md	558,559,560
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/29_6_tier3_12h_experiment_plan.md	221,327
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/29_6_tier3_12h_experiment_plan.md	61,66,269,282,302,312,313,314
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/HANDOFF_claude_build_removal_and_open_issues_2026-07-09.md	5,6,131,164,206
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/HANDOFF_promote_benchmark_to_repo_root_2026-07-09.md	5,55,143
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/HANDOFF_real_ecology_data_setting.md	383
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/HANDOFF_reduce_duplication_2026-07-09.md	6
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/HANDOFF_repo_cleanup_discrete_action_cont_obser_2026-07-09.md	4,305,318
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/HANDOFF_repo_polish_2026-07-09.md	37,214
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/PLAN_single_real_data_repo_with_dummy_setpoint_2026-07-09.md	316
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/PLAN_single_real_data_repo_with_dummy_setpoint_REVISED_2026-07-09.md	490
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/REPO_BRIEF.md	18,128,138,238,241
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/REPO_BRIEF.md	169,175
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/SPEC_documentation_bundle_2026-07-10.md	6
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/add_baseline_md/add_bamcts_to_stress116_flow.md	189,219
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/add_baseline_md/add_bamcts_to_stress116_flow.md	204
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/add_baseline_md/add_baseline_deeprl.md	14
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/add_baseline_md/add_baseline_offlinerl_ecology.md	200
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/codex_claude_conversation_md/136_claude_ask_codex_modify.md	34
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/codex_claude_conversation_md/136_claude_ask_codex_modify.md	18,29
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/codex_claude_conversation_md/137_claude_final_benchmark_halfday_config.md	86
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/codex_claude_conversation_md/137_claude_final_benchmark_halfday_config.md	59,89
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/codex_claude_conversation_md/claude_session_handoff_2026-06-13.md	11,12
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/codex_claude_conversation_md/claude_session_handoff_2026-06-13.md	15,17,173,209
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/codex_claude_conversation_md/codex_116_full_benchmark_run_status.md	162,174
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/runtime_snapshot/docs/history/codex_claude_conversation_md/codex_116_full_benchmark_run_status.md	3,161,173
